experiment_id,run_id,seed,variant,downstream_capability,failure_scenario,failure_probability,concurrency,operation_id,attempt_id,service,tool_name,request_hash,measured,event_type,timestamp,duration_ms,result_status,http_status,final_state,replayed,reconciled,downstream_effect_id
CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_1788684905882,7001,V0,C0,F3,0.1,50,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003_ATTEMPT_01,agent-simulator,charge_payment,c8dcab18244724c94f7baedae09798dfac177bbef8b155a13c565a752e86e590,True,agent_attempt,1788684906.794674,12.174,504,504,,False,False,
CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_1788684905882,7001,V0,C0,F3,0.1,50,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003_ATTEMPT_02,agent-simulator,charge_payment,c8dcab18244724c94f7baedae09798dfac177bbef8b155a13c565a752e86e590,True,agent_attempt,1788684906.813635,8.171,504,504,,False,False,
CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_1788684905882,7001,V0,C0,F3,0.1,50,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003_ATTEMPT_03,agent-simulator,charge_payment,c8dcab18244724c94f7baedae09798dfac177bbef8b155a13c565a752e86e590,True,agent_attempt,1788684906.848768,14.141,504,504,,False,False,
CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_1788684905882,7001,V0,C0,F3,0.1,50,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003_ATTEMPT_04,agent-simulator,charge_payment,c8dcab18244724c94f7baedae09798dfac177bbef8b155a13c565a752e86e590,True,agent_attempt,1788684906.896789,5.521,504,504,,False,False,
CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_1788684905882,7001,V0,C0,F3,0.1,50,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003_ATTEMPT_05,agent-simulator,charge_payment,c8dcab18244724c94f7baedae09798dfac177bbef8b155a13c565a752e86e590,True,agent_attempt,1788684906.98987,11.37,504,504,,False,False,
CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_1788684905882,,,,,,,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003_ATTEMPT_01,payment-service,charge_payment,c8dcab18244724c94f7baedae09798dfac177bbef8b155a13c565a752e86e590,True,downstream_execute,1788684906.789554,,OK,,,False,False,75d52d70-e896-481c-ac02-3d769df7eaa1
CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_1788684905882,,,,,,,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003_ATTEMPT_02,payment-service,charge_payment,c8dcab18244724c94f7baedae09798dfac177bbef8b155a13c565a752e86e590,True,downstream_execute,1788684906.810707,,OK,,,False,False,f8215dd3-f00c-4bd2-8310-f030f07f7b65
CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_1788684905882,,,,,,,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003_ATTEMPT_03,payment-service,charge_payment,c8dcab18244724c94f7baedae09798dfac177bbef8b155a13c565a752e86e590,True,downstream_execute,1788684906.843005,,OK,,,False,False,216e4376-d12f-4f4d-b223-1a68ed77d903
CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_1788684905882,,,,,,,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003_ATTEMPT_04,payment-service,charge_payment,c8dcab18244724c94f7baedae09798dfac177bbef8b155a13c565a752e86e590,True,downstream_execute,1788684906.894663,,OK,,,False,False,f9197f4a-6d1b-4565-b155-4f31a6ec5c00
CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_1788684905882,,,,,,,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003,CHARGEPAYMENT_V0_C0_F3_P10_C50_S7001_OP_00001003_ATTEMPT_05,payment-service,charge_payment,c8dcab18244724c94f7baedae09798dfac177bbef8b155a13c565a752e86e590,True,downstream_execute,1788684906.985416,,OK,,,False,False,71749a36-9fab-4976-a1fb-0b2369382625
